"locdisplayid","agentinvoice_invid","agentinvoice_finidn","agentinvoice_productid","sales_type","totalcount","amount"
"001514","2946","0501",23,"119",0,"0.96798352400"
"001514","2946","0501",23,"119",0,"0.97008987100"
"001514","2946","0501",66,"119",0,"0.95835005400"
"001514","2946","0501",66,"119",0,"0.96024559600"
"001514","2946","0501",66,"119",0,"0.96224708900"
"001514","2946","0501",66,"119",0,"0.96798352400"
"001514","2946","0501",66,"119",0,"0.97008987100"
"001514","2946","0501",71,"119",0,"0.95835005400"
"001514","2946","0501",71,"119",0,"0.96024559600"
"001514","2946","0501",71,"119",0,"0.96224708900"
"001514","2946","0501",71,"119",0,"0.96798352400"
"001514","2946","0501",71,"119",0,"0.97008987100"
"001516","2946","0501",9,"119",0,"0.96532110100"
"001516","2946","0501",9,"119",0,"0.97184403700"
"001516","2946","0501",11,"119",0,"0.95903014400"
"001516","2946","0501",23,"119",0,"0.95835005400"
"001516","2946","0501",23,"119",0,"0.96024559600"
"001516","2946","0501",23,"119",0,"0.96224708900"
"001516","2946","0501",23,"119",0,"0.96798352400"
"001516","2946","0501",23,"119",0,"0.97008987100"
"001516","2946","0501",66,"119",0,"0.95835005400"
"001516","2946","0501",66,"119",0,"0.96024559600"
"001516","2946","0501",66,"119",0,"0.96224708900"
"001516","2946","0501",66,"119",0,"0.96798352400"
"001516","2946","0501",66,"119",0,"0.97008987100"
"001516","2946","0501",71,"119",0,"0.95835005400"
"001516","2946","0501",71,"119",0,"0.96024559600"
"001516","2946","0501",71,"119",0,"0.96224708900"
"001516","2946","0501",71,"119",0,"0.96798352400"
"001516","2946","0501",71,"119",0,"0.97008987100"
"001612","2946","0501",9,"119",0,"0.96532110100"
"001612","2946","0501",9,"119",0,"0.97184403700"
"001612","2946","0501",11,"119",0,"0.95903014400"
"001612","2946","0501",23,"119",0,"0.95835005400"
"001612","2946","0501",23,"119",0,"0.96024559600"
"001612","2946","0501",23,"119",0,"0.96224708900"
"001612","2946","0501",23,"119",0,"0.96798352400"
"001612","2946","0501",23,"119",0,"0.97008987100"
"001612","2946","0501",66,"119",0,"0.95835005400"
"001612","2946","0501",66,"119",0,"0.96024559600"
"001612","2946","0501",66,"119",0,"0.96224708900"
"001612","2946","0501",66,"119",0,"0.96798352400"
"001612","2946","0501",66,"119",0,"0.97008987100"
"001612","2946","0501",71,"119",0,"0.95835005400"
"001612","2946","0501",71,"119",0,"0.96024559600"
"001612","2946","0501",71,"119",0,"0.96224708900"
"001612","2946","0501",71,"119",0,"0.96798352400"
"001612","2946","0501",71,"119",0,"0.97008987100"
"001613","2946","0501",9,"119",0,"0.96532110100"
"001613","2946","0501",9,"119",0,"0.97184403700"
"001613","2946","0501",11,"119",0,"0.95903014400"
"001613","2946","0501",23,"119",0,"0.95835005400"
"001613","2946","0501",23,"119",0,"0.96024559600"
"001613","2946","0501",23,"119",0,"0.96224708900"
"001613","2946","0501",23,"119",0,"0.96798352400"
"001613","2946","0501",23,"119",0,"0.97008987100"
"001613","2946","0501",66,"119",0,"0.95835005400"
"001613","2946","0501",66,"119",0,"0.96024559600"
"001613","2946","0501",66,"119",0,"0.96224708900"
"001613","2946","0501",66,"119",0,"0.96798352400"
"001613","2946","0501",66,"119",0,"0.97008987100"
"001613","2946","0501",71,"119",0,"0.95835005400"
"001613","2946","0501",71,"119",0,"0.96024559600"
"001613","2946","0501",71,"119",0,"0.96224708900"
"001613","2946","0501",71,"119",0,"0.96798352400"
"001613","2946","0501",71,"119",0,"0.97008987100"
"001617","2946","0201",9,"119",0,"0.96532110100"
"001617","2946","0201",9,"119",0,"0.97184403700"
"001617","2946","0201",11,"119",0,"0.95903014400"
"001617","2946","0201",23,"119",0,"0.95835005400"
"001617","2946","0201",23,"119",0,"0.96024559600"
"001617","2946","0201",23,"119",0,"0.96224708900"
"001617","2946","0201",23,"119",0,"0.96798352400"
"001617","2946","0201",23,"119",0,"0.97008987100"
"001617","2946","0201",66,"119",0,"0.95835005400"
"001617","2946","0201",66,"119",0,"0.96024559600"
"001617","2946","0201",66,"119",0,"0.96224708900"
"001617","2946","0201",66,"119",0,"0.96798352400"
"001617","2946","0201",66,"119",0,"0.97008987100"
"001617","2946","0201",71,"119",0,"0.95835005400"
"001617","2946","0201",71,"119",0,"0.96024559600"
"001617","2946","0201",71,"119",0,"0.96224708900"
"001617","2946","0201",71,"119",0,"0.96798352400"
"001617","2946","0201",71,"119",0,"0.97008987100"
"001618","2946","1301",9,"119",0,"0.96532110100"
"001618","2946","1301",9,"119",0,"0.97184403700"
"001618","2946","1301",11,"119",0,"0.95903014400"
"001618","2946","1301",23,"119",0,"0.95835005400"
"001618","2946","1301",23,"119",0,"0.96024559600"
"001618","2946","1301",23,"119",0,"0.96224708900"
"001618","2946","1301",23,"119",0,"0.96798352400"
"001618","2946","1301",23,"119",0,"0.97008987100"
"001618","2946","1301",66,"119",0,"0.95835005400"
"001618","2946","1301",66,"119",0,"0.96024559600"
"001618","2946","1301",66,"119",0,"0.96224708900"
"001618","2946","1301",66,"119",0,"0.96798352400"
"001618","2946","1301",66,"119",0,"0.97008987100"
"001618","2946","1301",71,"119",0,"0.95835005400"
"001618","2946","1301",71,"119",0,"0.96024559600"
"001618","2946","1301",71,"119",0,"0.96224708900"
"001618","2946","1301",71,"119",0,"0.96798352400"
"001618","2946","1301",71,"119",0,"0.97008987100"
"001619","2946","0201",9,"119",0,"0.96532110100"
"001619","2946","0201",9,"119",0,"0.97184403700"
"001619","2946","0201",11,"119",0,"0.95903014400"
"001619","2946","0201",23,"119",0,"0.95835005400"
"001619","2946","0201",23,"119",0,"0.96024559600"
"001619","2946","0201",23,"119",0,"0.96224708900"
"001619","2946","0201",23,"119",0,"0.96798352400"
"001619","2946","0201",23,"119",0,"0.97008987100"
"001619","2946","0201",66,"119",0,"0.95835005400"
"001619","2946","0201",66,"119",0,"0.96024559600"
"001619","2946","0201",66,"119",0,"0.96224708900"
"001619","2946","0201",66,"119",0,"0.96798352400"
"001619","2946","0201",66,"119",0,"0.97008987100"
"001619","2946","0201",71,"119",0,"0.95835005400"
"001619","2946","0201",71,"119",0,"0.96024559600"
"001619","2946","0201",71,"119",0,"0.96224708900"
"001619","2946","0201",71,"119",0,"0.96798352400"
"001619","2946","0201",71,"119",0,"0.97008987100"
"001620","2946","0501",9,"119",0,"0.96532110100"
"001620","2946","0501",9,"119",0,"0.97184403700"
"001620","2946","0501",11,"119",0,"0.95903014400"
"001620","2946","0501",23,"119",0,"0.95835005400"
"001620","2946","0501",23,"119",0,"0.96024559600"
"001620","2946","0501",23,"119",0,"0.96224708900"
"001620","2946","0501",23,"119",0,"0.96798352400"
"001620","2946","0501",23,"119",0,"0.97008987100"
"001620","2946","0501",66,"119",0,"0.95835005400"
"001620","2946","0501",66,"119",0,"0.96024559600"
"001620","2946","0501",66,"119",0,"0.96224708900"
"001620","2946","0501",66,"119",0,"0.96798352400"
"001620","2946","0501",66,"119",0,"0.97008987100"
"001620","2946","0501",71,"119",0,"0.95835005400"
"001620","2946","0501",71,"119",0,"0.96024559600"
"001620","2946","0501",71,"119",0,"0.96224708900"
"001620","2946","0501",71,"119",0,"0.96798352400"
"001620","2946","0501",71,"119",0,"0.97008987100"
"001701","2946","1701",9,"119",0,"0.96532110100"
"001701","2946","1701",9,"119",0,"0.97184403700"
"001701","2946","1701",11,"119",0,"0.95903014400"
"001701","2946","1701",23,"119",0,"0.95835005400"
"001701","2946","1701",23,"119",0,"0.96024559600"
"001701","2946","1701",23,"119",0,"0.96224708900"
"001701","2946","1701",23,"119",0,"0.96798352400"
"001701","2946","1701",23,"119",0,"0.97008987100"
"001701","2946","1701",66,"119",0,"0.95835005400"
"001701","2946","1701",66,"119",0,"0.96024559600"
"001701","2946","1701",66,"119",0,"0.96224708900"
"001701","2946","1701",66,"119",0,"0.96798352400"
"001701","2946","1701",66,"119",0,"0.97008987100"
"001701","2946","1701",71,"119",0,"0.95835005400"
"001701","2946","1701",71,"119",0,"0.96024559600"
"001701","2946","1701",71,"119",0,"0.96224708900"
"001701","2946","1701",71,"119",0,"0.96798352400"
"001701","2946","1701",71,"119",0,"0.97008987100"
"001703","2946","0501",9,"119",0,"0.96532110100"
"001703","2946","0501",9,"119",0,"0.97184403700"
"001703","2946","0501",11,"119",0,"0.95903014400"
"001703","2946","0501",23,"119",0,"0.95835005400"
"001703","2946","0501",23,"119",0,"0.96024559600"
"001703","2946","0501",23,"119",0,"0.96224708900"
"001703","2946","0501",23,"119",0,"0.96798352400"
"001703","2946","0501",23,"119",0,"0.97008987100"
"001703","2946","0501",66,"119",0,"0.95835005400"
"001703","2946","0501",66,"119",0,"0.96024559600"
"001703","2946","0501",66,"119",0,"0.96224708900"
"001703","2946","0501",66,"119",0,"0.96798352400"
"001703","2946","0501",66,"119",0,"0.97008987100"
"001703","2946","0501",71,"119",0,"0.95835005400"
"001703","2946","0501",71,"119",0,"0.96024559600"
"001703","2946","0501",71,"119",0,"0.96224708900"
"001703","2946","0501",71,"119",0,"0.96798352400"
"001703","2946","0501",71,"119",0,"0.97008987100"
"001810","2946","0501",9,"119",0,"0.96532110100"
"001810","2946","0501",9,"119",0,"0.97184403700"
"001810","2946","0501",11,"119",0,"0.95903014400"
"001810","2946","0501",23,"119",0,"0.95835005400"
"001810","2946","0501",23,"119",0,"0.96024559600"
"001810","2946","0501",23,"119",0,"0.96224708900"
"001810","2946","0501",23,"119",0,"0.96798352400"
"001810","2946","0501",23,"119",0,"0.97008987100"
"001810","2946","0501",66,"119",0,"0.95835005400"
"001810","2946","0501",66,"119",0,"0.96024559600"
"001810","2946","0501",66,"119",0,"0.96224708900"
"001810","2946","0501",66,"119",0,"0.96798352400"
"001810","2946","0501",66,"119",0,"0.97008987100"
"001810","2946","0501",71,"119",0,"0.95835005400"
"001810","2946","0501",71,"119",0,"0.96024559600"
"001810","2946","0501",71,"119",0,"0.96224708900"
"001810","2946","0501",71,"119",0,"0.96798352400"
"001810","2946","0501",71,"119",0,"0.97008987100"
"001811","2946","0501",9,"119",0,"0.96532110100"
"001811","2946","0501",9,"119",0,"0.97184403700"
"001811","2946","0501",11,"119",0,"0.95903014400"
"001811","2946","0501",23,"119",0,"0.95835005400"
"001811","2946","0501",23,"119",0,"0.96024559600"
"001811","2946","0501",23,"119",0,"0.96224708900"
"001811","2946","0501",23,"119",0,"0.96798352400"
"001811","2946","0501",23,"119",0,"0.97008987100"
"001811","2946","0501",66,"119",0,"0.95835005400"
"001811","2946","0501",66,"119",0,"0.96024559600"
"001811","2946","0501",66,"119",0,"0.96224708900"
"001811","2946","0501",66,"119",0,"0.96798352400"
"001811","2946","0501",66,"119",0,"0.97008987100"
"001811","2946","0501",71,"119",0,"0.95835005400"
"001811","2946","0501",71,"119",0,"0.96024559600"
"001811","2946","0501",71,"119",0,"0.96224708900"
"001811","2946","0501",71,"119",0,"0.96798352400"
"001811","2946","0501",71,"119",0,"0.97008987100"
"001912","2946","0501",9,"119",0,"0.96532110100"
"001912","2946","0501",9,"119",0,"0.97184403700"
"001912","2946","0501",11,"119",0,"0.95903014400"
"001912","2946","0501",23,"119",0,"0.95835005400"
"001912","2946","0501",23,"119",0,"0.96024559600"
"001912","2946","0501",23,"119",0,"0.96224708900"
"001912","2946","0501",23,"119",0,"0.96798352400"
"001912","2946","0501",23,"119",0,"0.97008987100"
"001912","2946","0501",66,"119",0,"0.95835005400"
"001912","2946","0501",66,"119",0,"0.96024559600"
"001912","2946","0501",66,"119",0,"0.96224708900"
"001912","2946","0501",66,"119",0,"0.96798352400"
"001912","2946","0501",66,"119",0,"0.97008987100"
"001912","2946","0501",71,"119",0,"0.95835005400"
"001912","2946","0501",71,"119",0,"0.96024559600"
"001912","2946","0501",71,"119",0,"0.96224708900"
"001912","2946","0501",71,"119",0,"0.96798352400"
"001912","2946","0501",71,"119",0,"0.97008987100"
"002012","2946","0501",9,"119",0,"0.96532110100"
"002012","2946","0501",9,"119",0,"0.97184403700"
"002012","2946","0501",11,"119",0,"0.95903014400"
"002012","2946","0501",23,"119",0,"0.95835005400"
"002012","2946","0501",23,"119",0,"0.96024559600"
"002012","2946","0501",23,"119",0,"0.96224708900"
"002012","2946","0501",23,"119",0,"0.96798352400"
"002012","2946","0501",23,"119",0,"0.97008987100"
"002012","2946","0501",66,"119",0,"0.95835005400"
"002012","2946","0501",66,"119",0,"0.96024559600"
"002012","2946","0501",66,"119",0,"0.96224708900"
"002012","2946","0501",66,"119",0,"0.96798352400"
"002012","2946","0501",66,"119",0,"0.97008987100"
"002012","2946","0501",71,"119",0,"0.95835005400"
"002012","2946","0501",71,"119",0,"0.96024559600"
"002012","2946","0501",71,"119",0,"0.96224708900"
"002012","2946","0501",71,"119",0,"0.96798352400"
"002012","2946","0501",71,"119",0,"0.97008987100"
"002015","2946","0501",9,"119",0,"0.96532110100"
"002015","2946","0501",9,"119",0,"0.97184403700"
"002015","2946","0501",11,"119",0,"0.95903014400"
"002015","2946","0501",23,"119",0,"0.95835005400"
"002015","2946","0501",23,"119",0,"0.96024559600"
"002015","2946","0501",23,"119",0,"0.96224708900"
"002015","2946","0501",23,"119",0,"0.96798352400"
"002015","2946","0501",23,"119",0,"0.97008987100"
"002015","2946","0501",66,"119",0,"0.95835005400"
"002015","2946","0501",66,"119",0,"0.96024559600"
"002015","2946","0501",66,"119",0,"0.96224708900"
"002015","2946","0501",66,"119",0,"0.96798352400"
"002015","2946","0501",66,"119",0,"0.97008987100"
"002015","2946","0501",71,"119",0,"0.95835005400"
"002015","2946","0501",71,"119",0,"0.96024559600"
"002015","2946","0501",71,"119",0,"0.96224708900"
"002015","2946","0501",71,"119",0,"0.96798352400"
"002015","2946","0501",71,"119",0,"0.97008987100"
"002016","2946","1301",9,"119",0,"0.96532110100"
"002016","2946","1301",9,"119",0,"0.97184403700"
"002016","2946","1301",11,"119",0,"0.95903014400"
"002016","2946","1301",23,"119",0,"0.95835005400"
"002016","2946","1301",23,"119",0,"0.96024559600"
"002016","2946","1301",23,"119",0,"0.96224708900"
"002016","2946","1301",23,"119",0,"0.96798352400"
"002016","2946","1301",23,"119",0,"0.97008987100"
"002016","2946","1301",66,"119",0,"0.95835005400"
"002016","2946","1301",66,"119",0,"0.96024559600"
"002016","2946","1301",66,"119",0,"0.96224708900"
"002016","2946","1301",66,"119",0,"0.96798352400"
"002016","2946","1301",66,"119",0,"0.97008987100"
"002016","2946","1301",71,"119",0,"0.95835005400"
"002016","2946","1301",71,"119",0,"0.96024559600"
"002016","2946","1301",71,"119",0,"0.96224708900"
"002016","2946","1301",71,"119",0,"0.96798352400"
"002016","2946","1301",71,"119",0,"0.97008987100"
"002105","2946","0501",9,"119",0,"0.96532110100"
"002105","2946","0501",9,"119",0,"0.97184403700"
"002105","2946","0501",11,"119",0,"0.95903014400"
"002105","2946","0501",23,"119",0,"0.95835005400"
"002105","2946","0501",23,"119",0,"0.96024559600"
"002105","2946","0501",23,"119",0,"0.96224708900"
"002105","2946","0501",23,"119",0,"0.96798352400"
"002105","2946","0501",23,"119",0,"0.97008987100"
"002105","2946","0501",66,"119",0,"0.95835005400"
"002105","2946","0501",66,"119",0,"0.96024559600"
"002105","2946","0501",66,"119",0,"0.96224708900"
"002105","2946","0501",66,"119",0,"0.96798352400"
"002105","2946","0501",66,"119",0,"0.97008987100"
"002105","2946","0501",71,"119",0,"0.95835005400"
"002105","2946","0501",71,"119",0,"0.96024559600"
"002105","2946","0501",71,"119",0,"0.96224708900"
"002105","2946","0501",71,"119",0,"0.96798352400"
"002105","2946","0501",71,"119",0,"0.97008987100"
"002106","2946","1301",9,"119",0,"0.96532110100"
"002106","2946","1301",9,"119",0,"0.97184403700"
"002106","2946","1301",11,"119",0,"0.95903014400"
"002106","2946","1301",23,"119",0,"0.95835005400"
"002106","2946","1301",23,"119",0,"0.96024559600"
"002106","2946","1301",23,"119",0,"0.96224708900"
"002106","2946","1301",23,"119",0,"0.96798352400"
"002106","2946","1301",23,"119",0,"0.97008987100"
"002106","2946","1301",66,"119",0,"0.95835005400"
"002106","2946","1301",66,"119",0,"0.96024559600"
"002106","2946","1301",66,"119",0,"0.96224708900"
"002106","2946","1301",66,"119",0,"0.96798352400"
"002106","2946","1301",66,"119",0,"0.97008987100"
"002106","2946","1301",71,"119",0,"0.95835005400"
"002106","2946","1301",71,"119",0,"0.96024559600"
"002106","2946","1301",71,"119",0,"0.96224708900"
"002106","2946","1301",71,"119",0,"0.96798352400"
"002106","2946","1301",71,"119",0,"0.97008987100"
"002213","2946","0501",9,"119",0,"0.96532110100"
"002213","2946","0501",9,"119",0,"0.97184403700"
"002213","2946","0501",11,"119",0,"0.95903014400"
"002213","2946","0501",23,"119",0,"0.95835005400"
"002213","2946","0501",23,"119",0,"0.96024559600"
"002213","2946","0501",23,"119",0,"0.96224708900"
"002213","2946","0501",23,"119",0,"0.96798352400"
"002213","2946","0501",23,"119",0,"0.97008987100"
"002213","2946","0501",66,"119",0,"0.95835005400"
"002213","2946","0501",66,"119",0,"0.96024559600"
"002213","2946","0501",66,"119",0,"0.96224708900"
"002213","2946","0501",66,"119",0,"0.96798352400"
"002213","2946","0501",66,"119",0,"0.97008987100"
"002213","2946","0501",71,"119",0,"0.95835005400"
"002213","2946","0501",71,"119",0,"0.96024559600"
"002213","2946","0501",71,"119",0,"0.96224708900"
"002213","2946","0501",71,"119",0,"0.96798352400"
"002213","2946","0501",71,"119",0,"0.97008987100"
"002309","2946","0501",9,"119",0,"0.96532110100"
"002309","2946","0501",9,"119",0,"0.97184403700"
"002309","2946","0501",11,"119",0,"0.95903014400"
"002309","2946","0501",23,"119",0,"0.95835005400"
"002309","2946","0501",23,"119",0,"0.96024559600"
"002309","2946","0501",23,"119",0,"0.96224708900"
"002309","2946","0501",23,"119",0,"0.96798352400"
"002309","2946","0501",23,"119",0,"0.97008987100"
"002309","2946","0501",66,"119",0,"0.95835005400"
"002309","2946","0501",66,"119",0,"0.96024559600"
"002309","2946","0501",66,"119",0,"0.96224708900"
"002309","2946","0501",66,"119",0,"0.96798352400"
"002309","2946","0501",66,"119",0,"0.97008987100"
"002309","2946","0501",71,"119",0,"0.95835005400"
"002309","2946","0501",71,"119",0,"0.96024559600"
"002309","2946","0501",71,"119",0,"0.96224708900"
"002309","2946","0501",71,"119",0,"0.96798352400"
"002309","2946","0501",71,"119",0,"0.97008987100"
