TERDISPLAYID,TRANSACTIONDATE,PRODID,LOCDISPLAYID,SALES_TYPE,TOTALCOUNT,AMOUNT,SUB_PROD
000404002,2025-06-25,5,000404,1,0,0.0,SPORTS
000406001,2025-06-25,1,000406,1,0,0.0,HORSE RACING
000406001,2025-06-25,3,000406,1,0,0.0,TOTO
000406001,2025-06-25,3,000406,1,0,0.0,TOTO MATCH
000406001,2025-06-25,4,000406,1,0,0.0,SINGAPORE SWEEP
000406001,2025-06-25,5,000406,1,0,0.0,SPORTS
000406002,2025-06-25,1,000406,1,0,0.0,HORSE RACING
000406002,2025-06-25,3,000406,1,0,0.0,TOTO
000406002,2025-06-25,3,000406,1,0,0.0,TOTO MATCH
000406002,2025-06-25,4,000406,1,0,0.0,SINGAPORE SWEEP
000406002,2025-06-25,5,000406,1,0,0.0,SPORTS
000406003,2025-06-25,1,000406,1,0,0.0,HORSE RACING
000406003,2025-06-25,3,000406,1,0,0.0,TOTO
000406003,2025-06-25,3,000406,1,0,0.0,TOTO MATCH
000406003,2025-06-25,4,000406,1,0,0.0,SINGAPORE SWEEP
000406003,2025-06-25,5,000406,1,0,0.0,SPORTS
000407001,2025-06-25,1,000407,1,0,0.0,HORSE RACING
000407001,2025-06-25,3,000407,1,0,0.0,TOTO
000407001,2025-06-25,3,000407,1,0,0.0,TOTO MATCH
000407001,2025-06-25,4,000407,1,0,0.0,SINGAPORE SWEEP
000407001,2025-06-25,5,000407,1,0,0.0,SPORTS
000407002,2025-06-25,1,000407,1,0,0.0,HORSE RACING
000407002,2025-06-25,3,000407,1,0,0.0,TOTO
000407002,2025-06-25,3,000407,1,0,0.0,TOTO MATCH
000407002,2025-06-25,4,000407,1,0,0.0,SINGAPORE SWEEP
000407002,2025-06-25,5,000407,1,0,0.0,SPORTS
000516001,2025-06-25,1,000516,1,0,0.0,HORSE RACING
000516001,2025-06-25,3,000516,1,0,0.0,TOTO
000516001,2025-06-25,3,000516,1,0,0.0,TOTO MATCH
000516001,2025-06-25,4,000516,1,0,0.0,SINGAPORE SWEEP
000516001,2025-06-25,5,000516,1,0,0.0,SPORTS
000516002,2025-06-25,1,000516,1,0,0.0,HORSE RACING
000516002,2025-06-25,3,000516,1,0,0.0,TOTO
000516002,2025-06-25,3,000516,1,0,0.0,TOTO MATCH
000516002,2025-06-25,4,000516,1,0,0.0,SINGAPORE SWEEP
000516002,2025-06-25,5,000516,1,0,0.0,SPORTS
000517001,2025-06-25,1,000517,1,0,0.0,HORSE RACING
000517001,2025-06-25,3,000517,1,0,0.0,TOTO
000517001,2025-06-25,3,000517,1,0,0.0,TOTO MATCH
000517001,2025-06-25,4,000517,1,0,0.0,SINGAPORE SWEEP
000517001,2025-06-25,5,000517,1,0,0.0,SPORTS
000517002,2025-06-25,1,000517,1,0,0.0,HORSE RACING
000517002,2025-06-25,3,000517,1,0,0.0,TOTO
000517002,2025-06-25,3,000517,1,0,0.0,TOTO MATCH
000517002,2025-06-25,4,000517,1,0,0.0,SINGAPORE SWEEP
000517002,2025-06-25,5,000517,1,0,0.0,SPORTS
000604001,2025-06-25,1,000604,1,0,0.0,HORSE RACING
000604001,2025-06-25,3,000604,1,0,0.0,TOTO
000604001,2025-06-25,3,000604,1,0,0.0,TOTO MATCH
000604001,2025-06-25,4,000604,1,0,0.0,SINGAPORE SWEEP
000604001,2025-06-25,5,000604,1,0,0.0,SPORTS
000604002,2025-06-25,1,000604,1,0,0.0,HORSE RACING
000604002,2025-06-25,3,000604,1,0,0.0,TOTO
000604002,2025-06-25,3,000604,1,0,0.0,TOTO MATCH
000604002,2025-06-25,4,000604,1,0,0.0,SINGAPORE SWEEP
000604002,2025-06-25,5,000604,1,0,0.0,SPORTS
000605001,2025-06-25,1,000605,1,0,0.0,HORSE RACING
000605001,2025-06-25,3,000605,1,0,0.0,TOTO
000605001,2025-06-25,3,000605,1,0,0.0,TOTO MATCH
000605001,2025-06-25,4,000605,1,0,0.0,SINGAPORE SWEEP
000605001,2025-06-25,5,000605,1,0,0.0,SPORTS
000605002,2025-06-25,1,000605,1,0,0.0,HORSE RACING
000605002,2025-06-25,3,000605,1,0,0.0,TOTO
000605002,2025-06-25,3,000605,1,0,0.0,TOTO MATCH
000605002,2025-06-25,4,000605,1,0,0.0,SINGAPORE SWEEP
000605002,2025-06-25,5,000605,1,0,0.0,SPORTS
000605003,2025-06-25,1,000605,1,0,0.0,HORSE RACING
000605003,2025-06-25,3,000605,1,0,0.0,TOTO
000605003,2025-06-25,3,000605,1,0,0.0,TOTO MATCH
000605003,2025-06-25,4,000605,1,0,0.0,SINGAPORE SWEEP
000605003,2025-06-25,5,000605,1,0,0.0,SPORTS
000710001,2025-06-25,1,000710,1,0,0.0,HORSE RACING
000710001,2025-06-25,3,000710,1,0,0.0,TOTO
000710001,2025-06-25,3,000710,1,0,0.0,TOTO MATCH
000710001,2025-06-25,4,000710,1,0,0.0,SINGAPORE SWEEP
000710001,2025-06-25,5,000710,1,0,0.0,SPORTS
000710002,2025-06-25,1,000710,1,0,0.0,HORSE RACING
000710002,2025-06-25,3,000710,1,0,0.0,TOTO
000710002,2025-06-25,3,000710,1,0,0.0,TOTO MATCH
000710002,2025-06-25,4,000710,1,0,0.0,SINGAPORE SWEEP
000710002,2025-06-25,5,000710,1,0,0.0,SPORTS
000807001,2025-06-25,1,000807,1,0,0.0,HORSE RACING
000807001,2025-06-25,3,000807,1,0,0.0,TOTO
000807001,2025-06-25,3,000807,1,0,0.0,TOTO MATCH
000807001,2025-06-25,4,000807,1,0,0.0,SINGAPORE SWEEP
000807001,2025-06-25,5,000807,1,0,0.0,SPORTS
000807002,2025-06-25,1,000807,1,0,0.0,HORSE RACING
000807002,2025-06-25,3,000807,1,0,0.0,TOTO
000807002,2025-06-25,3,000807,1,0,0.0,TOTO MATCH
000807002,2025-06-25,4,000807,1,0,0.0,SINGAPORE SWEEP
000807002,2025-06-25,5,000807,1,0,0.0,SPORTS
000807003,2025-06-25,1,000807,1,0,0.0,HORSE RACING
000807003,2025-06-25,3,000807,1,0,0.0,TOTO
000807003,2025-06-25,3,000807,1,0,0.0,TOTO MATCH
000807003,2025-06-25,4,000807,1,0,0.0,SINGAPORE SWEEP
000807003,2025-06-25,5,000807,1,0,0.0,SPORTS
000807004,2025-06-25,1,000807,1,0,0.0,HORSE RACING
000807004,2025-06-25,3,000807,1,0,0.0,TOTO
000807004,2025-06-25,3,000807,1,0,0.0,TOTO MATCH
000807004,2025-06-25,4,000807,1,0,0.0,SINGAPORE SWEEP
000807004,2025-06-25,5,000807,1,0,0.0,SPORTS
000905001,2025-06-25,1,000905,1,0,0.0,HORSE RACING
000905001,2025-06-25,3,000905,1,0,0.0,TOTO
000905001,2025-06-25,3,000905,1,0,0.0,TOTO MATCH
000905001,2025-06-25,4,000905,1,0,0.0,SINGAPORE SWEEP
000905001,2025-06-25,5,000905,1,0,0.0,SPORTS
000905002,2025-06-25,1,000905,1,0,0.0,HORSE RACING
000905002,2025-06-25,3,000905,1,0,0.0,TOTO
000905002,2025-06-25,3,000905,1,0,0.0,TOTO MATCH
000905002,2025-06-25,4,000905,1,0,0.0,SINGAPORE SWEEP
000905002,2025-06-25,5,000905,1,0,0.0,SPORTS
000905003,2025-06-25,1,000905,1,0,0.0,HORSE RACING
000905003,2025-06-25,3,000905,1,0,0.0,TOTO
000905003,2025-06-25,3,000905,1,0,0.0,TOTO MATCH
000905003,2025-06-25,4,000905,1,0,0.0,SINGAPORE SWEEP
000905003,2025-06-25,5,000905,1,0,0.0,SPORTS
000906001,2025-06-25,1,000906,1,0,0.0,HORSE RACING
000906001,2025-06-25,3,000906,1,0,0.0,TOTO
000906001,2025-06-25,3,000906,1,0,0.0,TOTO MATCH
000906001,2025-06-25,4,000906,1,0,0.0,SINGAPORE SWEEP
000906001,2025-06-25,5,000906,1,0,0.0,SPORTS
000906002,2025-06-25,1,000906,1,0,0.0,HORSE RACING
000906002,2025-06-25,3,000906,1,0,0.0,TOTO
000906002,2025-06-25,3,000906,1,0,0.0,TOTO MATCH
000906002,2025-06-25,4,000906,1,0,0.0,SINGAPORE SWEEP
000906002,2025-06-25,5,000906,1,0,0.0,SPORTS
000907001,2025-06-25,1,000907,1,0,0.0,HORSE RACING
000907001,2025-06-25,3,000907,1,0,0.0,TOTO
000907001,2025-06-25,3,000907,1,0,0.0,TOTO MATCH
000907001,2025-06-25,4,000907,1,0,0.0,SINGAPORE SWEEP
000907001,2025-06-25,5,000907,1,0,0.0,SPORTS
001006001,2025-06-25,1,001006,1,0,0.0,HORSE RACING
001006001,2025-06-25,3,001006,1,0,0.0,TOTO
001006001,2025-06-25,3,001006,1,0,0.0,TOTO MATCH
001006001,2025-06-25,4,001006,1,0,0.0,SINGAPORE SWEEP
001006001,2025-06-25,5,001006,1,0,0.0,SPORTS
001006002,2025-06-25,1,001006,1,0,0.0,HORSE RACING
001006002,2025-06-25,3,001006,1,0,0.0,TOTO
001006002,2025-06-25,3,001006,1,0,0.0,TOTO MATCH
001006002,2025-06-25,4,001006,1,0,0.0,SINGAPORE SWEEP
001006002,2025-06-25,5,001006,1,0,0.0,SPORTS
001006003,2025-06-25,1,001006,1,0,0.0,HORSE RACING
001006003,2025-06-25,3,001006,1,0,0.0,TOTO
001006003,2025-06-25,3,001006,1,0,0.0,TOTO MATCH
001006003,2025-06-25,4,001006,1,0,0.0,SINGAPORE SWEEP
001006003,2025-06-25,5,001006,1,0,0.0,SPORTS
001007001,2025-06-25,1,001007,1,0,0.0,HORSE RACING
001007001,2025-06-25,3,001007,1,0,0.0,TOTO
001007001,2025-06-25,3,001007,1,0,0.0,TOTO MATCH
001007001,2025-06-25,4,001007,1,0,0.0,SINGAPORE SWEEP
001007001,2025-06-25,5,001007,1,0,0.0,SPORTS
001007002,2025-06-25,1,001007,1,0,0.0,HORSE RACING
001007002,2025-06-25,3,001007,1,0,0.0,TOTO
001007002,2025-06-25,3,001007,1,0,0.0,TOTO MATCH
001007002,2025-06-25,4,001007,1,0,0.0,SINGAPORE SWEEP
001007002,2025-06-25,5,001007,1,0,0.0,SPORTS
001008001,2025-06-25,1,001008,1,0,0.0,HORSE RACING
001008001,2025-06-25,3,001008,1,0,0.0,TOTO
001008001,2025-06-25,3,001008,1,0,0.0,TOTO MATCH
001008001,2025-06-25,4,001008,1,0,0.0,SINGAPORE SWEEP
001008001,2025-06-25,5,001008,1,0,0.0,SPORTS
001008002,2025-06-25,1,001008,1,0,0.0,HORSE RACING
001008002,2025-06-25,3,001008,1,0,0.0,TOTO
001008002,2025-06-25,3,001008,1,0,0.0,TOTO MATCH
001008002,2025-06-25,4,001008,1,0,0.0,SINGAPORE SWEEP
001008002,2025-06-25,5,001008,1,0,0.0,SPORTS
001211001,2025-06-25,1,001211,1,0,0.0,HORSE RACING
001211001,2025-06-25,3,001211,1,0,0.0,TOTO
001211001,2025-06-25,3,001211,1,0,0.0,TOTO MATCH
001211001,2025-06-25,4,001211,1,0,0.0,SINGAPORE SWEEP
001211001,2025-06-25,5,001211,1,0,0.0,SPORTS
001211002,2025-06-25,1,001211,1,0,0.0,HORSE RACING
001211002,2025-06-25,3,001211,1,0,0.0,TOTO
001211002,2025-06-25,3,001211,1,0,0.0,TOTO MATCH
001211002,2025-06-25,4,001211,1,0,0.0,SINGAPORE SWEEP
001211002,2025-06-25,5,001211,1,0,0.0,SPORTS
001211003,2025-06-25,1,001211,1,0,0.0,HORSE RACING
001211003,2025-06-25,3,001211,1,0,0.0,TOTO
001211003,2025-06-25,3,001211,1,0,0.0,TOTO MATCH
001211003,2025-06-25,4,001211,1,0,0.0,SINGAPORE SWEEP
001211003,2025-06-25,5,001211,1,0,0.0,SPORTS
001212001,2025-06-25,1,001212,1,0,0.0,HORSE RACING
001212001,2025-06-25,3,001212,1,0,0.0,TOTO
001212001,2025-06-25,3,001212,1,0,0.0,TOTO MATCH
001212001,2025-06-25,4,001212,1,0,0.0,SINGAPORE SWEEP
001212001,2025-06-25,5,001212,1,0,0.0,SPORTS
001212002,2025-06-25,1,001212,1,0,0.0,HORSE RACING
001212002,2025-06-25,3,001212,1,0,0.0,TOTO
001212002,2025-06-25,3,001212,1,0,0.0,TOTO MATCH
001212002,2025-06-25,4,001212,1,0,0.0,SINGAPORE SWEEP
001212002,2025-06-25,5,001212,1,0,0.0,SPORTS
001212003,2025-06-25,1,001212,1,0,0.0,HORSE RACING
001212003,2025-06-25,3,001212,1,0,0.0,TOTO
001212003,2025-06-25,3,001212,1,0,0.0,TOTO MATCH
001212003,2025-06-25,4,001212,1,0,0.0,SINGAPORE SWEEP
001212003,2025-06-25,5,001212,1,0,0.0,SPORTS
001213001,2025-06-25,1,001213,1,0,0.0,HORSE RACING
001213001,2025-06-25,3,001213,1,0,0.0,TOTO
001213001,2025-06-25,3,001213,1,0,0.0,TOTO MATCH
001213001,2025-06-25,4,001213,1,0,0.0,SINGAPORE SWEEP
001213001,2025-06-25,5,001213,1,0,0.0,SPORTS
001213002,2025-06-25,1,001213,1,0,0.0,HORSE RACING
001213002,2025-06-25,3,001213,1,0,0.0,TOTO
001213002,2025-06-25,3,001213,1,0,0.0,TOTO MATCH
001213002,2025-06-25,4,001213,1,0,0.0,SINGAPORE SWEEP
001213002,2025-06-25,5,001213,1,0,0.0,SPORTS
001213003,2025-06-25,1,001213,1,0,0.0,HORSE RACING
001213003,2025-06-25,3,001213,1,0,0.0,TOTO
001213003,2025-06-25,3,001213,1,0,0.0,TOTO MATCH
001213003,2025-06-25,4,001213,1,0,0.0,SINGAPORE SWEEP
001213003,2025-06-25,5,001213,1,0,0.0,SPORTS
001214001,2025-06-25,1,001214,1,0,0.0,HORSE RACING
001214001,2025-06-25,3,001214,1,0,0.0,TOTO
001214001,2025-06-25,3,001214,1,0,0.0,TOTO MATCH
001214001,2025-06-25,4,001214,1,0,0.0,SINGAPORE SWEEP
001214001,2025-06-25,5,001214,1,0,0.0,SPORTS
001214002,2025-06-25,1,001214,1,0,0.0,HORSE RACING
001214002,2025-06-25,3,001214,1,0,0.0,TOTO
001214002,2025-06-25,3,001214,1,0,0.0,TOTO MATCH
001214002,2025-06-25,4,001214,1,0,0.0,SINGAPORE SWEEP
001214002,2025-06-25,5,001214,1,0,0.0,SPORTS
001216001,2025-06-25,1,001216,1,0,0.0,HORSE RACING
001216001,2025-06-25,3,001216,1,0,0.0,TOTO
001216001,2025-06-25,3,001216,1,0,0.0,TOTO MATCH
001216001,2025-06-25,4,001216,1,0,0.0,SINGAPORE SWEEP
001216001,2025-06-25,5,001216,1,0,0.0,SPORTS
001216002,2025-06-25,1,001216,1,0,0.0,HORSE RACING
001216002,2025-06-25,3,001216,1,0,0.0,TOTO
001216002,2025-06-25,3,001216,1,0,0.0,TOTO MATCH
001216002,2025-06-25,4,001216,1,0,0.0,SINGAPORE SWEEP
001216002,2025-06-25,5,001216,1,0,0.0,SPORTS
001303001,2025-06-25,1,001303,1,0,0.0,HORSE RACING
001303001,2025-06-25,3,001303,1,0,0.0,TOTO
001303001,2025-06-25,3,001303,1,0,0.0,TOTO MATCH
001303001,2025-06-25,4,001303,1,0,0.0,SINGAPORE SWEEP
001303001,2025-06-25,5,001303,1,0,0.0,SPORTS
001303002,2025-06-25,1,001303,1,0,0.0,HORSE RACING
001303002,2025-06-25,3,001303,1,0,0.0,TOTO
001303002,2025-06-25,3,001303,1,0,0.0,TOTO MATCH
001303002,2025-06-25,4,001303,1,0,0.0,SINGAPORE SWEEP
001303002,2025-06-25,5,001303,1,0,0.0,SPORTS
001415001,2025-06-25,1,001415,1,0,0.0,HORSE RACING
001415001,2025-06-25,3,001415,1,0,0.0,TOTO
001415001,2025-06-25,3,001415,1,0,0.0,TOTO MATCH
001415001,2025-06-25,4,001415,1,0,0.0,SINGAPORE SWEEP
001415001,2025-06-25,5,001415,1,0,0.0,SPORTS
001415002,2025-06-25,1,001415,1,0,0.0,HORSE RACING
001415002,2025-06-25,3,001415,1,0,0.0,TOTO
001415002,2025-06-25,3,001415,1,0,0.0,TOTO MATCH
001415002,2025-06-25,4,001415,1,0,0.0,SINGAPORE SWEEP
001415002,2025-06-25,5,001415,1,0,0.0,SPORTS
001417001,2025-06-25,1,001417,1,0,0.0,HORSE RACING
001417001,2025-06-25,3,001417,1,0,0.0,TOTO
001417001,2025-06-25,3,001417,1,0,0.0,TOTO MATCH
001417001,2025-06-25,4,001417,1,0,0.0,SINGAPORE SWEEP
001417001,2025-06-25,5,001417,1,0,0.0,SPORTS
001417002,2025-06-25,1,001417,1,0,0.0,HORSE RACING
001417002,2025-06-25,3,001417,1,0,0.0,TOTO
001417002,2025-06-25,3,001417,1,0,0.0,TOTO MATCH
001417002,2025-06-25,4,001417,1,0,0.0,SINGAPORE SWEEP
001417002,2025-06-25,5,001417,1,0,0.0,SPORTS
001418001,2025-06-25,1,001418,1,0,0.0,HORSE RACING
001418001,2025-06-25,3,001418,1,0,0.0,TOTO
001418001,2025-06-25,3,001418,1,0,0.0,TOTO MATCH
001418001,2025-06-25,4,001418,1,0,0.0,SINGAPORE SWEEP
001418001,2025-06-25,5,001418,1,0,0.0,SPORTS
001418002,2025-06-25,1,001418,1,0,0.0,HORSE RACING
001418002,2025-06-25,3,001418,1,0,0.0,TOTO
001418002,2025-06-25,3,001418,1,0,0.0,TOTO MATCH
001418002,2025-06-25,4,001418,1,0,0.0,SINGAPORE SWEEP
001418002,2025-06-25,5,001418,1,0,0.0,SPORTS
001418003,2025-06-25,1,001418,1,0,0.0,HORSE RACING
001418003,2025-06-25,3,001418,1,0,0.0,TOTO
001418003,2025-06-25,3,001418,1,0,0.0,TOTO MATCH
001418003,2025-06-25,4,001418,1,0,0.0,SINGAPORE SWEEP
001418003,2025-06-25,5,001418,1,0,0.0,SPORTS
001512001,2025-06-25,1,001512,1,0,0.0,HORSE RACING
001512001,2025-06-25,3,001512,1,0,0.0,TOTO
001512001,2025-06-25,3,001512,1,0,0.0,TOTO MATCH
001512001,2025-06-25,4,001512,1,0,0.0,SINGAPORE SWEEP
001512001,2025-06-25,5,001512,1,0,0.0,SPORTS
001512002,2025-06-25,1,001512,1,0,0.0,HORSE RACING
001512002,2025-06-25,3,001512,1,0,0.0,TOTO
001512002,2025-06-25,3,001512,1,0,0.0,TOTO MATCH
001512002,2025-06-25,4,001512,1,0,0.0,SINGAPORE SWEEP
001512002,2025-06-25,5,001512,1,0,0.0,SPORTS
001512003,2025-06-25,1,001512,1,0,0.0,HORSE RACING
001512003,2025-06-25,3,001512,1,0,0.0,TOTO
001512003,2025-06-25,3,001512,1,0,0.0,TOTO MATCH
001512003,2025-06-25,4,001512,1,0,0.0,SINGAPORE SWEEP
001512003,2025-06-25,5,001512,1,0,0.0,SPORTS
001513001,2025-06-25,1,001513,1,0,0.0,HORSE RACING
001513001,2025-06-25,3,001513,1,0,0.0,TOTO
001513001,2025-06-25,3,001513,1,0,0.0,TOTO MATCH
001513001,2025-06-25,4,001513,1,0,0.0,SINGAPORE SWEEP
001513001,2025-06-25,5,001513,1,0,0.0,SPORTS
001513002,2025-06-25,1,001513,1,0,0.0,HORSE RACING
001513002,2025-06-25,3,001513,1,0,0.0,TOTO
001513002,2025-06-25,3,001513,1,0,0.0,TOTO MATCH
001513002,2025-06-25,4,001513,1,0,0.0,SINGAPORE SWEEP
001513002,2025-06-25,5,001513,1,0,0.0,SPORTS
001514001,2025-06-25,1,001514,1,0,0.0,HORSE RACING
001514001,2025-06-25,3,001514,1,0,0.0,TOTO
001514001,2025-06-25,3,001514,1,0,0.0,TOTO MATCH
001514001,2025-06-25,4,001514,1,0,0.0,SINGAPORE SWEEP
001514001,2025-06-25,5,001514,1,0,0.0,SPORTS
001514002,2025-06-25,1,001514,1,0,0.0,HORSE RACING
001514002,2025-06-25,3,001514,1,0,0.0,TOTO
001514002,2025-06-25,3,001514,1,0,0.0,TOTO MATCH
001514002,2025-06-25,4,001514,1,0,0.0,SINGAPORE SWEEP
001514002,2025-06-25,5,001514,1,0,0.0,SPORTS
001516001,2025-06-25,1,001516,1,0,0.0,HORSE RACING
001516001,2025-06-25,3,001516,1,0,0.0,TOTO
001516001,2025-06-25,3,001516,1,0,0.0,TOTO MATCH
001516001,2025-06-25,4,001516,1,0,0.0,SINGAPORE SWEEP
001516001,2025-06-25,5,001516,1,0,0.0,SPORTS
001516002,2025-06-25,1,001516,1,0,0.0,HORSE RACING
001516002,2025-06-25,3,001516,1,0,0.0,TOTO
001516002,2025-06-25,3,001516,1,0,0.0,TOTO MATCH
001516002,2025-06-25,4,001516,1,0,0.0,SINGAPORE SWEEP
001516002,2025-06-25,5,001516,1,0,0.0,SPORTS
001612001,2025-06-25,1,001612,1,0,0.0,HORSE RACING
001612001,2025-06-25,3,001612,1,0,0.0,TOTO
001612001,2025-06-25,3,001612,1,0,0.0,TOTO MATCH
001612001,2025-06-25,4,001612,1,0,0.0,SINGAPORE SWEEP
001612001,2025-06-25,5,001612,1,0,0.0,SPORTS
001612002,2025-06-25,1,001612,1,0,0.0,HORSE RACING
001612002,2025-06-25,3,001612,1,0,0.0,TOTO
001612002,2025-06-25,3,001612,1,0,0.0,TOTO MATCH
001612002,2025-06-25,4,001612,1,0,0.0,SINGAPORE SWEEP
001612002,2025-06-25,5,001612,1,0,0.0,SPORTS
001613001,2025-06-25,1,001613,1,0,0.0,HORSE RACING
001613001,2025-06-25,3,001613,1,0,0.0,TOTO
001613001,2025-06-25,3,001613,1,0,0.0,TOTO MATCH
001613001,2025-06-25,4,001613,1,0,0.0,SINGAPORE SWEEP
001613001,2025-06-25,5,001613,1,0,0.0,SPORTS
001613002,2025-06-25,1,001613,1,0,0.0,HORSE RACING
001613002,2025-06-25,3,001613,1,0,0.0,TOTO
001613002,2025-06-25,3,001613,1,0,0.0,TOTO MATCH
001613002,2025-06-25,4,001613,1,0,0.0,SINGAPORE SWEEP
001613002,2025-06-25,5,001613,1,0,0.0,SPORTS
001613003,2025-06-25,1,001613,1,0,0.0,HORSE RACING
001613003,2025-06-25,3,001613,1,0,0.0,TOTO
001613003,2025-06-25,3,001613,1,0,0.0,TOTO MATCH
001613003,2025-06-25,4,001613,1,0,0.0,SINGAPORE SWEEP
001613003,2025-06-25,5,001613,1,0,0.0,SPORTS
001617001,2025-06-25,1,001617,1,0,0.0,HORSE RACING
001617001,2025-06-25,3,001617,1,0,0.0,TOTO
001617001,2025-06-25,3,001617,1,0,0.0,TOTO MATCH
001617001,2025-06-25,4,001617,1,0,0.0,SINGAPORE SWEEP
001617001,2025-06-25,5,001617,1,0,0.0,SPORTS
001617003,2025-06-25,1,001617,1,0,0.0,HORSE RACING
001617003,2025-06-25,3,001617,1,0,0.0,TOTO
001617003,2025-06-25,3,001617,1,0,0.0,TOTO MATCH
001617003,2025-06-25,4,001617,1,0,0.0,SINGAPORE SWEEP
001617003,2025-06-25,5,001617,1,0,0.0,SPORTS
001618001,2025-06-25,1,001618,1,0,0.0,HORSE RACING
001618001,2025-06-25,3,001618,1,0,0.0,TOTO
001618001,2025-06-25,3,001618,1,0,0.0,TOTO MATCH
001618001,2025-06-25,4,001618,1,0,0.0,SINGAPORE SWEEP
001618001,2025-06-25,5,001618,1,0,0.0,SPORTS
001618002,2025-06-25,1,001618,1,0,0.0,HORSE RACING
001618002,2025-06-25,3,001618,1,0,0.0,TOTO
001618002,2025-06-25,3,001618,1,0,0.0,TOTO MATCH
001618002,2025-06-25,4,001618,1,0,0.0,SINGAPORE SWEEP
001618002,2025-06-25,5,001618,1,0,0.0,SPORTS
001619001,2025-06-25,1,001619,1,0,0.0,HORSE RACING
001619001,2025-06-25,3,001619,1,0,0.0,TOTO
001619001,2025-06-25,3,001619,1,0,0.0,TOTO MATCH
001619001,2025-06-25,4,001619,1,0,0.0,SINGAPORE SWEEP
001619001,2025-06-25,5,001619,1,0,0.0,SPORTS
001619002,2025-06-25,1,001619,1,0,0.0,HORSE RACING
001619002,2025-06-25,3,001619,1,0,0.0,TOTO
001619002,2025-06-25,3,001619,1,0,0.0,TOTO MATCH
001619002,2025-06-25,4,001619,1,0,0.0,SINGAPORE SWEEP
001619002,2025-06-25,5,001619,1,0,0.0,SPORTS
001620001,2025-06-25,1,001620,1,0,0.0,HORSE RACING
001620001,2025-06-25,3,001620,1,0,0.0,TOTO
001620001,2025-06-25,3,001620,1,0,0.0,TOTO MATCH
001620001,2025-06-25,4,001620,1,0,0.0,SINGAPORE SWEEP
001620001,2025-06-25,5,001620,1,0,0.0,SPORTS
001620002,2025-06-25,1,001620,1,0,0.0,HORSE RACING
001620002,2025-06-25,3,001620,1,0,0.0,TOTO
001620002,2025-06-25,3,001620,1,0,0.0,TOTO MATCH
001620002,2025-06-25,4,001620,1,0,0.0,SINGAPORE SWEEP
001620002,2025-06-25,5,001620,1,0,0.0,SPORTS
001703001,2025-06-25,1,001703,1,0,0.0,HORSE RACING
001703001,2025-06-25,3,001703,1,0,0.0,TOTO
001703001,2025-06-25,3,001703,1,0,0.0,TOTO MATCH
001703001,2025-06-25,4,001703,1,0,0.0,SINGAPORE SWEEP
001703001,2025-06-25,5,001703,1,0,0.0,SPORTS
001703002,2025-06-25,1,001703,1,0,0.0,HORSE RACING
001703002,2025-06-25,3,001703,1,0,0.0,TOTO
001703002,2025-06-25,3,001703,1,0,0.0,TOTO MATCH
001703002,2025-06-25,4,001703,1,0,0.0,SINGAPORE SWEEP
001703002,2025-06-25,5,001703,1,0,0.0,SPORTS
001703003,2025-06-25,1,001703,1,0,0.0,HORSE RACING
001703003,2025-06-25,3,001703,1,0,0.0,TOTO
001703003,2025-06-25,3,001703,1,0,0.0,TOTO MATCH
001703003,2025-06-25,4,001703,1,0,0.0,SINGAPORE SWEEP
001703003,2025-06-25,5,001703,1,0,0.0,SPORTS
001810001,2025-06-25,1,001810,1,0,0.0,HORSE RACING
001810001,2025-06-25,3,001810,1,0,0.0,TOTO
001810001,2025-06-25,3,001810,1,0,0.0,TOTO MATCH
001810001,2025-06-25,4,001810,1,0,0.0,SINGAPORE SWEEP
001810001,2025-06-25,5,001810,1,0,0.0,SPORTS
001810002,2025-06-25,1,001810,1,0,0.0,HORSE RACING
001810002,2025-06-25,3,001810,1,0,0.0,TOTO
001810002,2025-06-25,3,001810,1,0,0.0,TOTO MATCH
001810002,2025-06-25,4,001810,1,0,0.0,SINGAPORE SWEEP
001810002,2025-06-25,5,001810,1,0,0.0,SPORTS
001811001,2025-06-25,1,001811,1,0,0.0,HORSE RACING
001811001,2025-06-25,3,001811,1,0,0.0,TOTO
001811001,2025-06-25,3,001811,1,0,0.0,TOTO MATCH
001811001,2025-06-25,4,001811,1,0,0.0,SINGAPORE SWEEP
001811001,2025-06-25,5,001811,1,0,0.0,SPORTS
001811002,2025-06-25,1,001811,1,0,0.0,HORSE RACING
001811002,2025-06-25,3,001811,1,0,0.0,TOTO
001811002,2025-06-25,3,001811,1,0,0.0,TOTO MATCH
001811002,2025-06-25,4,001811,1,0,0.0,SINGAPORE SWEEP
001811002,2025-06-25,5,001811,1,0,0.0,SPORTS
001811003,2025-06-25,1,001811,1,0,0.0,HORSE RACING
001811003,2025-06-25,3,001811,1,0,0.0,TOTO
001811003,2025-06-25,3,001811,1,0,0.0,TOTO MATCH
001811003,2025-06-25,4,001811,1,0,0.0,SINGAPORE SWEEP
001811003,2025-06-25,5,001811,1,0,0.0,SPORTS
001811004,2025-06-25,1,001811,1,0,0.0,HORSE RACING
001811004,2025-06-25,3,001811,1,0,0.0,TOTO
001811004,2025-06-25,3,001811,1,0,0.0,TOTO MATCH
001811004,2025-06-25,4,001811,1,0,0.0,SINGAPORE SWEEP
001811004,2025-06-25,5,001811,1,0,0.0,SPORTS
001811006,2025-06-25,1,001811,1,0,0.0,HORSE RACING
