LOCID,LOCDISPLAYID,LOCNAME,LOCTYPE,ISIBG,ISGST,PRODUCTNAME,AMOUNT,FLAG,TYPE,ISHQ
108,001417,NTUC FairPrice Dawson,2,True,False,Paynow,0.0,CAS,TF,False
108,001417,NTUC FairPrice Dawson,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
108,001417,NTUC FairPrice Dawson,2,True,False,PaynowQR,0.0,CAS,TF,False
108,001417,NTUC FairPrice Dawson,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
109,001512,NTUC Fairprice Bukit Merah,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
109,001512,NTUC Fairprice Bukit Merah,2,True,False,NETS,0.0,CAS,CL,False
109,001512,NTUC Fairprice Bukit Merah,2,True,False,Paynow,0.0,CAS,TF,False
109,001512,NTUC Fairprice Bukit Merah,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
109,001512,NTUC Fairprice Bukit Merah,2,True,False,PaynowQR,0.0,CAS,TF,False
109,001512,NTUC Fairprice Bukit Merah,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
110,001617,NTUC Fairprice Havelock Rd,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
110,001617,NTUC Fairprice Havelock Rd,2,True,False,NETS,0.0,CAS,CL,False
110,001617,NTUC Fairprice Havelock Rd,2,True,False,Paynow,0.0,CAS,TF,False
110,001617,NTUC Fairprice Havelock Rd,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
110,001617,NTUC Fairprice Havelock Rd,2,True,False,PaynowQR,0.0,CAS,TF,False
110,001617,NTUC Fairprice Havelock Rd,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
111,001619,NTUC Fairprice Tiong Bahru Plaza,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
111,001619,NTUC Fairprice Tiong Bahru Plaza,2,True,False,NETS,0.0,CAS,CL,False
111,001619,NTUC Fairprice Tiong Bahru Plaza,2,True,False,Paynow,0.0,CAS,TF,False
111,001619,NTUC Fairprice Tiong Bahru Plaza,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
111,001619,NTUC Fairprice Tiong Bahru Plaza,2,True,False,PaynowQR,0.0,CAS,TF,False
111,001619,NTUC Fairprice Tiong Bahru Plaza,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
112,002310,NTUC Fairprice Killiney Road,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
112,002310,NTUC Fairprice Killiney Road,2,True,False,NETS,0.0,CAS,CL,False
112,002310,NTUC Fairprice Killiney Road,2,True,False,Paynow,0.0,CAS,TF,False
112,002310,NTUC Fairprice Killiney Road,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
112,002310,NTUC Fairprice Killiney Road,2,True,False,PaynowQR,0.0,CAS,TF,False
112,002310,NTUC Fairprice Killiney Road,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
113,002602,NTUC Fairprice Coronation,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
113,002602,NTUC Fairprice Coronation,2,True,False,NETS,0.0,CAS,CL,False
113,002602,NTUC Fairprice Coronation,2,True,False,Paynow,0.0,CAS,TF,False
113,002602,NTUC Fairprice Coronation,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
113,002602,NTUC Fairprice Coronation,2,True,False,PaynowQR,0.0,CAS,TF,False
113,002602,NTUC Fairprice Coronation,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
114,003103,NTUC Fairprice Toa Payoh Lor 4,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
114,003103,NTUC Fairprice Toa Payoh Lor 4,2,True,False,NETS,0.0,CAS,CL,False
114,003103,NTUC Fairprice Toa Payoh Lor 4,2,True,False,Paynow,0.0,CAS,TF,False
114,003103,NTUC Fairprice Toa Payoh Lor 4,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
114,003103,NTUC Fairprice Toa Payoh Lor 4,2,True,False,PaynowQR,0.0,CAS,TF,False
114,003103,NTUC Fairprice Toa Payoh Lor 4,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
115,003107,NTUC FairPrice Toa Payoh HDB Centre,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
115,003107,NTUC FairPrice Toa Payoh HDB Centre,2,True,False,NETS,0.0,CAS,CL,False
115,003107,NTUC FairPrice Toa Payoh HDB Centre,2,True,False,Paynow,0.0,CAS,TF,False
115,003107,NTUC FairPrice Toa Payoh HDB Centre,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
115,003107,NTUC FairPrice Toa Payoh HDB Centre,2,True,False,PaynowQR,0.0,CAS,TF,False
115,003107,NTUC FairPrice Toa Payoh HDB Centre,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
116,003203,NTUC Fairprice Shaw Plaza,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
116,003203,NTUC Fairprice Shaw Plaza,2,True,False,NETS,0.0,CAS,CL,False
116,003203,NTUC Fairprice Shaw Plaza,2,True,False,Paynow,0.0,CAS,TF,False
116,003203,NTUC Fairprice Shaw Plaza,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
116,003203,NTUC Fairprice Shaw Plaza,2,True,False,PaynowQR,0.0,CAS,TF,False
116,003203,NTUC Fairprice Shaw Plaza,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
117,003301,NTUC Fairprice Kallang Bahru,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
117,003301,NTUC Fairprice Kallang Bahru,2,True,False,NETS,0.0,CAS,CL,False
117,003301,NTUC Fairprice Kallang Bahru,2,True,False,Paynow,0.0,CAS,TF,False
117,003301,NTUC Fairprice Kallang Bahru,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
117,003301,NTUC Fairprice Kallang Bahru,2,True,False,PaynowQR,0.0,CAS,TF,False
117,003301,NTUC Fairprice Kallang Bahru,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
118,003402,Fairprice Xpress - Macpherson,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
118,003402,Fairprice Xpress - Macpherson,2,True,False,NETS,0.0,CAS,CL,False
118,003402,Fairprice Xpress - Macpherson,2,True,False,Paynow,0.0,CAS,TF,False
118,003402,Fairprice Xpress - Macpherson,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
118,003402,Fairprice Xpress - Macpherson,2,True,False,PaynowQR,0.0,CAS,TF,False
118,003402,Fairprice Xpress - Macpherson,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
119,003902,NTUC Fairprice - Kallang Wave,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
119,003902,NTUC Fairprice - Kallang Wave,2,True,False,NETS,0.0,CAS,CL,False
119,003902,NTUC Fairprice - Kallang Wave,2,True,False,Paynow,0.0,CAS,TF,False
119,003902,NTUC Fairprice - Kallang Wave,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
119,003902,NTUC Fairprice - Kallang Wave,2,True,False,PaynowQR,0.0,CAS,TF,False
119,003902,NTUC Fairprice - Kallang Wave,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
120,004402,NTUC Fairprice Marine Parade,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
120,004402,NTUC Fairprice Marine Parade,2,True,False,NETS,0.0,CAS,CL,False
120,004402,NTUC Fairprice Marine Parade,2,True,False,Paynow,0.0,CAS,TF,False
120,004402,NTUC Fairprice Marine Parade,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
120,004402,NTUC Fairprice Marine Parade,2,True,False,PaynowQR,0.0,CAS,TF,False
120,004402,NTUC Fairprice Marine Parade,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
121,004602,NTUC Fairprice Bedok North St 4,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
121,004602,NTUC Fairprice Bedok North St 4,2,True,False,NETS,0.0,CAS,CL,False
121,004602,NTUC Fairprice Bedok North St 4,2,True,False,Paynow,0.0,CAS,TF,False
121,004602,NTUC Fairprice Bedok North St 4,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
121,004602,NTUC Fairprice Bedok North St 4,2,True,False,PaynowQR,0.0,CAS,TF,False
121,004602,NTUC Fairprice Bedok North St 4,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
122,004604,NTUC Fairprice Bedok North St 1,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
122,004604,NTUC Fairprice Bedok North St 1,2,True,False,NETS,0.0,CAS,CL,False
122,004604,NTUC Fairprice Bedok North St 1,2,True,False,Paynow,0.0,CAS,TF,False
122,004604,NTUC Fairprice Bedok North St 1,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
122,004604,NTUC Fairprice Bedok North St 1,2,True,False,PaynowQR,0.0,CAS,TF,False
122,004604,NTUC Fairprice Bedok North St 1,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
123,004605,NTUC Fairprice New Upper Changi,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
123,004605,NTUC Fairprice New Upper Changi,2,True,False,NETS,0.0,CAS,CL,False
123,004605,NTUC Fairprice New Upper Changi,2,True,False,Paynow,0.0,CAS,TF,False
123,004605,NTUC Fairprice New Upper Changi,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
123,004605,NTUC Fairprice New Upper Changi,2,True,False,PaynowQR,0.0,CAS,TF,False
123,004605,NTUC Fairprice New Upper Changi,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
124,004801,NTUC Fairprice Changi Business Park,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
124,004801,NTUC Fairprice Changi Business Park,2,True,False,NETS,0.0,CAS,CL,False
124,004801,NTUC Fairprice Changi Business Park,2,True,False,Paynow,0.0,CAS,TF,False
124,004801,NTUC Fairprice Changi Business Park,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
124,004801,NTUC Fairprice Changi Business Park,2,True,False,PaynowQR,0.0,CAS,TF,False
124,004801,NTUC Fairprice Changi Business Park,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
125,005104,NTUC Fairprice Pasir Ris (White Sand),2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
125,005104,NTUC Fairprice Pasir Ris (White Sand),2,True,False,NETS,0.0,CAS,CL,False
125,005104,NTUC Fairprice Pasir Ris (White Sand),2,True,False,Paynow,0.0,CAS,TF,False
125,005104,NTUC Fairprice Pasir Ris (White Sand),2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
125,005104,NTUC Fairprice Pasir Ris (White Sand),2,True,False,PaynowQR,0.0,CAS,TF,False
125,005104,NTUC Fairprice Pasir Ris (White Sand),2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
126,005105,NTUC Fairprice Pasir Ris Resort,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
126,005105,NTUC Fairprice Pasir Ris Resort,2,True,False,NETS,0.0,CAS,CL,False
126,005105,NTUC Fairprice Pasir Ris Resort,2,True,False,Paynow,0.0,CAS,TF,False
126,005105,NTUC Fairprice Pasir Ris Resort,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
126,005105,NTUC Fairprice Pasir Ris Resort,2,True,False,PaynowQR,0.0,CAS,TF,False
126,005105,NTUC Fairprice Pasir Ris Resort,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
127,005201,NTUC Fairprice Tampines St 44,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
127,005201,NTUC Fairprice Tampines St 44,2,True,False,NETS,0.0,CAS,CL,False
127,005201,NTUC Fairprice Tampines St 44,2,True,False,Paynow,0.0,CAS,TF,False
127,005201,NTUC Fairprice Tampines St 44,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
127,005201,NTUC Fairprice Tampines St 44,2,True,False,PaynowQR,0.0,CAS,TF,False
127,005201,NTUC Fairprice Tampines St 44,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
128,005204,NTUC Fairprice Tampines St 11,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
128,005204,NTUC Fairprice Tampines St 11,2,True,False,NETS,0.0,CAS,CL,False
128,005204,NTUC Fairprice Tampines St 11,2,True,False,Paynow,0.0,CAS,TF,False
128,005204,NTUC Fairprice Tampines St 11,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
128,005204,NTUC Fairprice Tampines St 11,2,True,False,PaynowQR,0.0,CAS,TF,False
128,005204,NTUC Fairprice Tampines St 11,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
129,005208,NTUC Fairprice Tampines Mall,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
129,005208,NTUC Fairprice Tampines Mall,2,True,False,NETS,0.0,CAS,CL,False
129,005208,NTUC Fairprice Tampines Mall,2,True,False,Paynow,0.0,CAS,TF,False
129,005208,NTUC Fairprice Tampines Mall,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
129,005208,NTUC Fairprice Tampines Mall,2,True,False,PaynowQR,0.0,CAS,TF,False
129,005208,NTUC Fairprice Tampines Mall,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
130,005212,NTUC FairPrice Eastpoint Mall,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
130,005212,NTUC FairPrice Eastpoint Mall,2,True,False,NETS,0.0,CAS,CL,False
130,005212,NTUC FairPrice Eastpoint Mall,2,True,False,Paynow,0.0,CAS,TF,False
130,005212,NTUC FairPrice Eastpoint Mall,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
130,005212,NTUC FairPrice Eastpoint Mall,2,True,False,PaynowQR,0.0,CAS,TF,False
130,005212,NTUC FairPrice Eastpoint Mall,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
131,005214,NTUC Fairprice Tampines St 83,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
131,005214,NTUC Fairprice Tampines St 83,2,True,False,NETS,0.0,CAS,CL,False
131,005214,NTUC Fairprice Tampines St 83,2,True,False,Paynow,0.0,CAS,TF,False
131,005214,NTUC Fairprice Tampines St 83,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
131,005214,NTUC Fairprice Tampines St 83,2,True,False,PaynowQR,0.0,CAS,TF,False
131,005214,NTUC Fairprice Tampines St 83,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
132,005302,NTUC Fairprice Hougang St 21,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
132,005302,NTUC Fairprice Hougang St 21,2,True,False,NETS,0.0,CAS,CL,False
132,005302,NTUC Fairprice Hougang St 21,2,True,False,Paynow,0.0,CAS,TF,False
132,005302,NTUC Fairprice Hougang St 21,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
132,005302,NTUC Fairprice Hougang St 21,2,True,False,PaynowQR,0.0,CAS,TF,False
132,005302,NTUC Fairprice Hougang St 21,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
133,005307,NTUC Fairprice Hougang Mall,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
133,005307,NTUC Fairprice Hougang Mall,2,True,False,NETS,0.0,CAS,CL,False
133,005307,NTUC Fairprice Hougang Mall,2,True,False,Paynow,0.0,CAS,TF,False
133,005307,NTUC Fairprice Hougang Mall,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
133,005307,NTUC Fairprice Hougang Mall,2,True,False,PaynowQR,0.0,CAS,TF,False
133,005307,NTUC Fairprice Hougang Mall,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
134,005316,NTUC Fairprice Tai Seng,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
134,005316,NTUC Fairprice Tai Seng,2,True,False,NETS,0.0,CAS,CL,False
134,005316,NTUC Fairprice Tai Seng,2,True,False,Paynow,0.0,CAS,TF,False
134,005316,NTUC Fairprice Tai Seng,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
134,005316,NTUC Fairprice Tai Seng,2,True,False,PaynowQR,0.0,CAS,TF,False
134,005316,NTUC Fairprice Tai Seng,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
135,005401,NTUC Fairprice Rivervale Mall,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
135,005401,NTUC Fairprice Rivervale Mall,2,True,False,NETS,0.0,CAS,CL,False
135,005401,NTUC Fairprice Rivervale Mall,2,True,False,Paynow,0.0,CAS,TF,False
135,005401,NTUC Fairprice Rivervale Mall,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
135,005401,NTUC Fairprice Rivervale Mall,2,True,False,PaynowQR,0.0,CAS,TF,False
135,005401,NTUC Fairprice Rivervale Mall,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
136,005407,NTUC Fairprice Sengkang East ,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
136,005407,NTUC Fairprice Sengkang East ,2,True,False,NETS,0.0,CAS,CL,False
136,005407,NTUC Fairprice Sengkang East ,2,True,False,Paynow,0.0,CAS,TF,False
136,005407,NTUC Fairprice Sengkang East ,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
136,005407,NTUC Fairprice Sengkang East ,2,True,False,PaynowQR,0.0,CAS,TF,False
136,005407,NTUC Fairprice Sengkang East ,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
137,005502,NTUC Fairprice Serangoon North,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
137,005502,NTUC Fairprice Serangoon North,2,True,False,NETS,0.0,CAS,CL,False
137,005502,NTUC Fairprice Serangoon North,2,True,False,Paynow,0.0,CAS,TF,False
137,005502,NTUC Fairprice Serangoon North,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
137,005502,NTUC Fairprice Serangoon North,2,True,False,PaynowQR,0.0,CAS,TF,False
137,005502,NTUC Fairprice Serangoon North,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
138,005508,NTUC Fairprice Serangoon Central Hypermart,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
138,005508,NTUC Fairprice Serangoon Central Hypermart,2,True,False,NETS,0.0,CAS,CL,False
138,005508,NTUC Fairprice Serangoon Central Hypermart,2,True,False,Paynow,0.0,CAS,TF,False
138,005508,NTUC Fairprice Serangoon Central Hypermart,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
138,005508,NTUC Fairprice Serangoon Central Hypermart,2,True,False,PaynowQR,0.0,CAS,TF,False
138,005508,NTUC Fairprice Serangoon Central Hypermart,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
139,005609,NTUC Fairprice Ang Mo Kio Hypermarket,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
139,005609,NTUC Fairprice Ang Mo Kio Hypermarket,2,True,False,NETS,0.0,CAS,CL,False
139,005609,NTUC Fairprice Ang Mo Kio Hypermarket,2,True,False,Paynow,0.0,CAS,TF,False
139,005609,NTUC Fairprice Ang Mo Kio Hypermarket,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
139,005609,NTUC Fairprice Ang Mo Kio Hypermarket,2,True,False,PaynowQR,0.0,CAS,TF,False
139,005609,NTUC Fairprice Ang Mo Kio Hypermarket,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
140,005701,NTUC Fairprice Bishan St 13,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
140,005701,NTUC Fairprice Bishan St 13,2,True,False,NETS,0.0,CAS,CL,False
140,005701,NTUC Fairprice Bishan St 13,2,True,False,Paynow,0.0,CAS,TF,False
140,005701,NTUC Fairprice Bishan St 13,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
140,005701,NTUC Fairprice Bishan St 13,2,True,False,PaynowQR,0.0,CAS,TF,False
140,005701,NTUC Fairprice Bishan St 13,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
141,005705,NTUC Fairprice Thomson Plaza,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
141,005705,NTUC Fairprice Thomson Plaza,2,True,False,NETS,0.0,CAS,CL,False
141,005705,NTUC Fairprice Thomson Plaza,2,True,False,Paynow,0.0,CAS,TF,False
141,005705,NTUC Fairprice Thomson Plaza,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
141,005705,NTUC Fairprice Thomson Plaza,2,True,False,PaynowQR,0.0,CAS,TF,False
141,005705,NTUC Fairprice Thomson Plaza,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
142,005803,NTUC Fairprice Bukit Timah Plaza,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
142,005803,NTUC Fairprice Bukit Timah Plaza,2,True,False,NETS,0.0,CAS,CL,False
142,005803,NTUC Fairprice Bukit Timah Plaza,2,True,False,Paynow,0.0,CAS,TF,False
142,005803,NTUC Fairprice Bukit Timah Plaza,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
142,005803,NTUC Fairprice Bukit Timah Plaza,2,True,False,PaynowQR,0.0,CAS,TF,False
142,005803,NTUC Fairprice Bukit Timah Plaza,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
143,006001,NTUC Fairprice Jurong East,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
143,006001,NTUC Fairprice Jurong East,2,True,False,NETS,0.0,CAS,CL,False
143,006001,NTUC Fairprice Jurong East,2,True,False,Paynow,0.0,CAS,TF,False
143,006001,NTUC Fairprice Jurong East,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
143,006001,NTUC Fairprice Jurong East,2,True,False,PaynowQR,0.0,CAS,TF,False
143,006001,NTUC Fairprice Jurong East,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
144,006006,NTUC Fairprice Jem Hypermart,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
144,006006,NTUC Fairprice Jem Hypermart,2,True,False,NETS,0.0,CAS,CL,False
144,006006,NTUC Fairprice Jem Hypermart,2,True,False,Paynow,0.0,CAS,TF,False
144,006006,NTUC Fairprice Jem Hypermart,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
144,006006,NTUC Fairprice Jem Hypermart,2,True,False,PaynowQR,0.0,CAS,TF,False
144,006006,NTUC Fairprice Jem Hypermart,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
145,006101,NTUC Fairprice Yung Kuang,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
145,006101,NTUC Fairprice Yung Kuang,2,True,False,NETS,0.0,CAS,CL,False
145,006101,NTUC Fairprice Yung Kuang,2,True,False,Paynow,0.0,CAS,TF,False
145,006101,NTUC Fairprice Yung Kuang,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
145,006101,NTUC Fairprice Yung Kuang,2,True,False,PaynowQR,0.0,CAS,TF,False
145,006101,NTUC Fairprice Yung Kuang,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
146,006202,NTUC Fairprice Warehouse Club,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
146,006202,NTUC Fairprice Warehouse Club,2,True,False,NETS,0.0,CAS,CL,False
146,006202,NTUC Fairprice Warehouse Club,2,True,False,Paynow,0.0,CAS,TF,False
146,006202,NTUC Fairprice Warehouse Club,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
146,006202,NTUC Fairprice Warehouse Club,2,True,False,PaynowQR,0.0,CAS,TF,False
146,006202,NTUC Fairprice Warehouse Club,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
147,006401,NTUC Fairprice Boon Lay,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
147,006401,NTUC Fairprice Boon Lay,2,True,False,NETS,0.0,CAS,CL,False
147,006401,NTUC Fairprice Boon Lay,2,True,False,Paynow,0.0,CAS,TF,False
147,006401,NTUC Fairprice Boon Lay,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
147,006401,NTUC Fairprice Boon Lay,2,True,False,PaynowQR,0.0,CAS,TF,False
147,006401,NTUC Fairprice Boon Lay,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
148,006404,NTUC Fairprice Jurong Point,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
148,006404,NTUC Fairprice Jurong Point,2,True,False,NETS,0.0,CAS,CL,False
148,006404,NTUC Fairprice Jurong Point,2,True,False,Paynow,0.0,CAS,TF,False
148,006404,NTUC Fairprice Jurong Point,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
148,006404,NTUC Fairprice Jurong Point,2,True,False,PaynowQR,0.0,CAS,TF,False
148,006404,NTUC Fairprice Jurong Point,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
149,006408,NTUC Fairprice Jurong Point Hypermart,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
149,006408,NTUC Fairprice Jurong Point Hypermart,2,True,False,NETS,0.0,CAS,CL,False
149,006408,NTUC Fairprice Jurong Point Hypermart,2,True,False,Paynow,0.0,CAS,TF,False
149,006408,NTUC Fairprice Jurong Point Hypermart,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
149,006408,NTUC Fairprice Jurong Point Hypermart,2,True,False,PaynowQR,0.0,CAS,TF,False
149,006408,NTUC Fairprice Jurong Point Hypermart,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
150,006504,NTUC Fairprice Bukit Batok MRT,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
150,006504,NTUC Fairprice Bukit Batok MRT,2,True,False,NETS,0.0,CAS,CL,False
150,006504,NTUC Fairprice Bukit Batok MRT,2,True,False,Paynow,0.0,CAS,TF,False
150,006504,NTUC Fairprice Bukit Batok MRT,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
150,006504,NTUC Fairprice Bukit Batok MRT,2,True,False,PaynowQR,0.0,CAS,TF,False
150,006504,NTUC Fairprice Bukit Batok MRT,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
151,006701,NTUC Fairprice Bukit Pajang Plaza,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
151,006701,NTUC Fairprice Bukit Pajang Plaza,2,True,False,NETS,0.0,CAS,CL,False
151,006701,NTUC Fairprice Bukit Pajang Plaza,2,True,False,Paynow,0.0,CAS,TF,False
151,006701,NTUC Fairprice Bukit Pajang Plaza,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
151,006701,NTUC Fairprice Bukit Pajang Plaza,2,True,False,PaynowQR,0.0,CAS,TF,False
151,006701,NTUC Fairprice Bukit Pajang Plaza,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
152,006703,NTUC Fairprice Senja,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
152,006703,NTUC Fairprice Senja,2,True,False,NETS,0.0,CAS,CL,False
152,006703,NTUC Fairprice Senja,2,True,False,Paynow,0.0,CAS,TF,False
152,006703,NTUC Fairprice Senja,2,True,False,Paynow [+trans fee],0.0,CAS,CL,False
152,006703,NTUC Fairprice Senja,2,True,False,PaynowQR,0.0,CAS,TF,False
152,006703,NTUC Fairprice Senja,2,True,False,PaynowQR [+trans fee],0.0,CAS,CL,False
153,006705,NTUC Fairprice Hillion Mall,2,True,False,CASHCARD/Flashpay,0.0,CAS,CL,False
